,Polarity,ids,date,flag,user,Tweet
248921,0,1982830092,Sun May 31 11:59:18 PDT 2009,NO_QUERY,PinkThoughts,Ouch! I just burnt my tongue with steaming hot chicken noodle soup 
723747,0,2261876341,Sat Jun 20 21:29:59 PDT 2009,NO_QUERY,schulzy01,went out last nite and had her drink spiked  people need to grow up
7795,0,1469948404,Tue Apr 07 07:53:58 PDT 2009,NO_QUERY,MadJulia,"@heykimmi our timing in the last days is bullshit x) And next week, you're in holidays   But I hope to see you soon (THE weekend)"
28678,0,1559766523,Sun Apr 19 11:59:51 PDT 2009,NO_QUERY,misochoa,it's sooo hot and mr. mouse is nowhere to be found 
454500,0,2070632092,Sun Jun 07 18:02:17 PDT 2009,NO_QUERY,SpokeWithPics,"There was &quot;a problem with my Twitter feed&quot;....I PANICKED!!!!   I know it told me not to, but I couldn't help it!  "
39468,0,1573537884,Tue Apr 21 01:38:42 PDT 2009,NO_QUERY,xav0rc,@REDBEARDCHIEF sounds too familiar.    and neither side works!
671257,0,2246809190,Fri Jun 19 18:09:24 PDT 2009,NO_QUERY,ChaterX,"@sydneywinner Yeh, I need  that one too "
318813,0,2002904493,Tue Jun 02 05:26:38 PDT 2009,NO_QUERY,sally_las_vegas,I don't want to go to school dammit. I wanna go mimis some more. 
51844,0,1679154257,Sat May 02 08:40:02 PDT 2009,NO_QUERY,DISC0STICK,"@idkmybffkatie Awww, bb! What happened?  xx"
119387,0,1828032709,Sun May 17 11:57:12 PDT 2009,NO_QUERY,Mrainbows,"I want all my friends with me now  miss yall and FYI my FAN twitter is mileycyrus not here ! love yall, god bless!"
72363,0,1694209626,Mon May 04 01:34:34 PDT 2009,NO_QUERY,cvega88,Lmao but i didnt have any cuts? And nose got itchy  &lt;(' '&lt;)Vega(&gt;' ')&gt;
415204,0,2061005815,Sat Jun 06 19:59:59 PDT 2009,NO_QUERY,Puppatoons,@Puppetguy I would LOVE to learn proper marionette manipulation. I can only handle 3 strings. 
539694,0,2199504798,Tue Jun 16 17:35:47 PDT 2009,NO_QUERY,nadzvillanueva,"is still pissed off with the rude sales lady at plains and prints, glorietta. "
109666,0,1824621302,Sun May 17 02:11:10 PDT 2009,NO_QUERY,Awskii,@jazzzycy I wish I could eat with you..  we'll have dinner or something I promise.. Love you c weezy f baby!
637859,0,2234298131,Thu Jun 18 22:47:30 PDT 2009,NO_QUERY,micasixx,@teamworks mann and the fact tht my internet is slow makes everything a million  times worse 
140989,0,1881159593,Fri May 22 03:47:57 PDT 2009,NO_QUERY,kristapotc,Awww shoot. Now my Twitter App DOES have ads. 
7412,0,1469809884,Tue Apr 07 07:29:08 PDT 2009,NO_QUERY,annakristen,"Busy week! Advising appt, dinner with new roomies, 2 tests, and tons of homework "
134346,0,1836230199,Mon May 18 07:37:14 PDT 2009,NO_QUERY,peterhowitt,@kevinmarks @dhowell when will the US take control of its &quot;innovative&quot; patent litigation industry?  Patenting ideas with paper is a joke 
746556,0,2283041419,Mon Jun 22 12:07:41 PDT 2009,NO_QUERY,KayoDarling,@RawrMeghan  whats wrong?
682433,0,2250004275,Fri Jun 19 23:29:04 PDT 2009,NO_QUERY,sephArz,@xtothes ah i see!!  I just need an external hard drive for mine cuz I gots too much music and pics.   it runs like a$$ though! GAH! 
686947,0,2251154001,Sat Jun 20 02:36:16 PDT 2009,NO_QUERY,jicamonsanto,is going again... bye...  http://plurk.com/p/12e4x9
306927,0,2000354449,Mon Jun 01 21:56:15 PDT 2009,NO_QUERY,jasminealifa,"gosh i wanna have another puppy mommmmy,but still nothing can replace my Pepper "
796771,0,2327907277,Thu Jun 25 08:56:09 PDT 2009,NO_QUERY,schmutzie,"My husband, @palinode, is coming to BlogHer w/ me, but he has no pass  It is the saddest of our 1st world problems."
487,0,1467933295,Mon Apr 06 22:52:44 PDT 2009,NO_QUERY,funkyfreshbabe,trust is hard 
544947,0,2201271579,Tue Jun 16 20:02:39 PDT 2009,NO_QUERY,crazy4robsten,"@TinaTwinkleToes Yeah, he did. I just wish he didnt go the way he did. "
313390,0,2001742059,Tue Jun 02 01:55:07 PDT 2009,NO_QUERY,kikasugar,"oh those dumb dogs!! got into a fight ugh and now they're both bleeding. poor billy bleeding on his chin, and lilo's bleeding on his nose "
379208,0,2052286247,Sat Jun 06 00:13:41 PDT 2009,NO_QUERY,AntMcl,Mornin' all. What am I going to do today? The weather is awful! 
660437,0,2242643060,Fri Jun 19 12:26:53 PDT 2009,NO_QUERY,KTarpey1,@MidtownLunch Thanks! Def going there next time...I ended up at a hole in the wall Japanese place near Bryant Park...not so good 
253041,0,1983890222,Sun May 31 14:02:06 PDT 2009,NO_QUERY,thebest2112,just wings tonight. no more cavs 
560245,0,2205148127,Wed Jun 17 04:04:28 PDT 2009,NO_QUERY,lrnn,@nmhrbrtsn ugh 
345471,0,2015905269,Wed Jun 03 05:46:28 PDT 2009,NO_QUERY,ly_thoselies,got a set of brushes. (L) i'm going genting alone.  mom abandoned me. hahaha. i'm craving for green tea milk bbt. 8)
419158,0,2061923883,Sat Jun 06 21:55:28 PDT 2009,NO_QUERY,talontedgirl,"i could go for a ritas passion fruit gelati ....with vanilla custard. i havent had one in YEARS  i miss you, NJ"
339078,0,2014566887,Wed Jun 03 01:57:56 PDT 2009,NO_QUERY,crazazzy,"woke up at 5am today, convinced it was 5pm. BadTimes "
586654,0,2216033001,Wed Jun 17 18:57:05 PDT 2009,NO_QUERY,paty_daniela,"@jtimberlake never answered my questions, that makes me sad "
72413,0,1694226114,Mon May 04 01:39:05 PDT 2009,NO_QUERY,Mc_Bobo,At work      Scotland doesn't really understand the whole Bank Holiday concept
275568,0,1990838055,Mon Jun 01 05:51:29 PDT 2009,NO_QUERY,chris_hooley,i hate life and driving!!! i fucked up my car tonight 
3169,0,1468533749,Tue Apr 07 02:15:17 PDT 2009,NO_QUERY,poppyd,"@acummings I've got return tickets booked for this weekend  If the exchange rate wasn't so bad I'd go, but don't mind missing it really."
144399,0,1881958307,Fri May 22 05:56:30 PDT 2009,NO_QUERY,Deereamommom,Somewhere Out There! 
109508,0,1824577262,Sun May 17 01:59:48 PDT 2009,NO_QUERY,SplintUK,Stairrods in Surrey. 
688274,0,2251486527,Sat Jun 20 03:39:46 PDT 2009,NO_QUERY,deftangel,Upgraded to iPhone 3.0 without bricking. Hurrah! Really want a 3GS though...hope I don't crack before rumours of o2's demise manifest 
143765,0,1881808922,Fri May 22 05:36:30 PDT 2009,NO_QUERY,fiona2369,"@sjeffreys7 it's always guaranteed big night, gonna be such a light-weight my first night back drinking. Hmmm I see a monster hangover "
766843,0,2300160345,Tue Jun 23 13:48:21 PDT 2009,NO_QUERY,Starfish_uk,@joeymcintyre only i heard that you aren't coming back. 
420616,0,2062245201,Sat Jun 06 22:42:09 PDT 2009,NO_QUERY,TheBoyRobot,@iamtheeye @potatostar had a bit too much tonight 
370233,0,2050085373,Fri Jun 05 18:02:24 PDT 2009,NO_QUERY,simplymallory,My head is throbbing and I have a two hour drive ahead of me.  
569415,0,2207948173,Wed Jun 17 08:35:18 PDT 2009,NO_QUERY,Kate_Chile,sigh... i don't like the spoilers. i liked the whole boss/assistant thang  it was hot 
562637,0,2205711496,Wed Jun 17 05:17:44 PDT 2009,NO_QUERY,PhoenixLocke,so tired this morning and don't want to go to work!! 
551529,0,2203187062,Tue Jun 16 23:12:08 PDT 2009,NO_QUERY,SabrinaLuvsNick,@M_ISABEL93 haha.. I'm taking it a step at a time.. I had to get their cd today. And I'm skipping over before the storm.  
289575,0,1995058828,Mon Jun 01 12:53:05 PDT 2009,NO_QUERY,mylesdavidson,Twitterfon update now includes ads  didn't see that in the list of updates!
444773,0,2067931339,Sun Jun 07 13:12:21 PDT 2009,NO_QUERY,Sofiebear,I love the Sisterhood of the Travelling Pants. I wish I had close friends from when I was a little girl. 
355865,0,2044076311,Fri Jun 05 08:50:06 PDT 2009,NO_QUERY,DeeAnnaLambert,"Okay totally happy about school being out, but so excited about the early dismissal. There goes my day "
395238,0,2055902642,Sat Jun 06 10:09:51 PDT 2009,NO_QUERY,midikw,Not sure if I like the new tumbling place.  They do have wifi but it's an absolute zoo of gymnastics kids.   and no coffee either
589137,0,2216886708,Wed Jun 17 20:06:08 PDT 2009,NO_QUERY,williamcheung88,@edwardhor I'll be at transformers when origin is on 
376737,0,2051743316,Fri Jun 05 22:42:02 PDT 2009,NO_QUERY,GeekMommy,"@sendchocolate - yeah, but I think some people thrive on making others feel that way... something about the internet &amp; wackos "
379307,0,2052310811,Sat Jun 06 00:18:25 PDT 2009,NO_QUERY,aknosis,@Nask26 I want to download it but its so big for single download  I have to do it over night 
492955,0,2184450171,Mon Jun 15 15:55:46 PDT 2009,NO_QUERY,otype,Oh man!!!! #Ruby / #Sinatra /#CouchObject - Application works fine on Mac OS X but TOTALLY screws up on Linux. Error in #CouchObject ? 
758826,0,2295901915,Tue Jun 23 08:31:09 PDT 2009,NO_QUERY,andycrash,"Since there's no such thing as a lull time here on #Twitter, I'll just have to keep trying to follow you back... over and over.  Sorry "
648904,0,2237150314,Fri Jun 19 05:16:43 PDT 2009,NO_QUERY,Climatic4,I fell asleep during live ELR. Don't take it personal. waking up at 6am 5 times a week will do that to you 
410462,0,2059881358,Sat Jun 06 17:49:34 PDT 2009,NO_QUERY,nabejero,"all other midget palms in d 'hood r bursting w fronds n flowers, practically levitating, belting out sunshine. mine's a defectiv one "
155031,0,1936080300,Wed May 27 07:25:10 PDT 2009,NO_QUERY,toniehargan,"@hannahsheridann i am i am, i was on looking for cool people, youse dont satisfy me "
282868,0,1992746750,Mon Jun 01 09:15:22 PDT 2009,NO_QUERY,meeshly,"@caffeinator eat! and sleep! not in that order, but certainly makes u happier. alcohol &amp; cigs are depressants.  sadly."
140314,0,1881007582,Fri May 22 03:16:41 PDT 2009,NO_QUERY,cchadwick,Last day at Demotix- quite sad 
513313,0,2190351909,Tue Jun 16 02:29:02 PDT 2009,NO_QUERY,kantashi,@Izzie1980 work stuff. Somehow something got sent by snail mail instead of courier and now it is missing 
185326,0,1967955275,Fri May 29 20:30:39 PDT 2009,NO_QUERY,devonlovesmusic,@dougiemcfly so close yet so far. wish you guys would come to houston 
189575,0,1969164666,Fri May 29 23:12:22 PDT 2009,NO_QUERY,delaneyshae,@lorigies i wish i could! i have to go to school  how about you come home early?!!
257329,0,1984940254,Sun May 31 16:06:32 PDT 2009,NO_QUERY,Mark_A_Nolan,"@DerrenLitten Sooorrrryyyyyy, I was joking.  We are experiencing technical problems   We DO believe you "
369566,0,2049912947,Fri Jun 05 17:43:28 PDT 2009,NO_QUERY,caitlin1591,At Missy's graduation 
604762,0,2222043942,Thu Jun 18 06:24:44 PDT 2009,NO_QUERY,mscajunbarbie,"@glamourous  this grad school business IS old! lol i much rather be with the YALL,and yes ima be on lock down this weekend too "
544402,0,2201096267,Tue Jun 16 19:47:59 PDT 2009,NO_QUERY,meghinnn,i feel so gross 
772138,0,2302657603,Tue Jun 23 17:06:54 PDT 2009,NO_QUERY,smilesolution,"If the police are going to domstrate on the street, there must be aomthing wrong with the hong kong government. "
437489,0,2065936350,Sun Jun 07 09:34:42 PDT 2009,NO_QUERY,tpietruszynski,@greekpeace just responded to you on fb. 
677504,0,2248708958,Fri Jun 19 21:03:23 PDT 2009,NO_QUERY,BOMBkid,#wouldloveitif i had a dr. pepper now 
759916,0,2296429484,Tue Jun 23 09:10:21 PDT 2009,NO_QUERY,carolsusanto,super hungry 
598478,0,2219536589,Thu Jun 18 00:46:04 PDT 2009,NO_QUERY,staciraab,Last day in Ecija    Back home tomorrow night 
196637,0,1970768284,Sat May 30 05:08:33 PDT 2009,NO_QUERY,dumblydore,Am jealous dad is eating out in Shanghai tonight and I am freezing and stressing out here. 
419975,0,2062105608,Sat Jun 06 22:20:58 PDT 2009,NO_QUERY,namethestars,@jenrrray i wasn't able to see them!  tickets were sold out when we got there. i still recommend seeing them though if you can!!
673871,0,2247618856,Fri Jun 19 19:22:09 PDT 2009,NO_QUERY,crazydreams4,I wish someone was here with me 
638816,0,2234559109,Thu Jun 18 23:17:12 PDT 2009,NO_QUERY,jenellejustine,my door opened and I thought it was puppy. suckks I was going to give him my ends of my sandwich. gosh I miss you puppy 
152763,0,1932813758,Tue May 26 22:16:51 PDT 2009,NO_QUERY,cailincarley,"@TiTUSofficial super sleepy, driving home "
358801,0,2045434241,Fri Jun 05 10:43:14 PDT 2009,NO_QUERY,Hend_xo,"Just got  back from the movies [cenima] i saw UP, AWESOME moivee&lt;3  i loved it! made me cry though..  lol"
628110,0,2231182493,Thu Jun 18 18:09:24 PDT 2009,NO_QUERY,Southpaw32,@katforshort You just keep pouring salt in the wound. 
291354,0,1995678398,Mon Jun 01 13:52:29 PDT 2009,NO_QUERY,LeaL714,@steffy213 aww i thought it would say push play 
665877,0,2245082274,Fri Jun 19 15:37:48 PDT 2009,NO_QUERY,bobbiejostewart,Nose stuffies.. ick! why must I be sick at the beginning of summer 
554088,0,2203772728,Wed Jun 17 00:30:03 PDT 2009,NO_QUERY,masonawilliams,@ecofosho i have to wait till the 19th to text from my cell 
645366,0,2236259409,Fri Jun 19 03:14:52 PDT 2009,NO_QUERY,Red2127,I have such a headache..  And there isn't anything on tv to even just blah out to it.
498622,0,2186263915,Mon Jun 15 18:35:24 PDT 2009,NO_QUERY,MaraATL,@shanedawson I know..Spencer became like a jesus freak and it makes me wanna punch him in the faces.its like he is humilating christians 
519066,0,2191699941,Tue Jun 16 05:48:19 PDT 2009,NO_QUERY,jocelyngiselezz,Sims 2 addict... i know i'm slow! Someone get me Sims 3 
540971,0,2199927664,Tue Jun 16 18:11:56 PDT 2009,NO_QUERY,milfette,@Crucial_Xtreme went to the park with my son for an hour and im sad that im sad about not watching out for the telus tour 
462286,0,2174654725,Sun Jun 14 23:01:02 PDT 2009,NO_QUERY,DeaNHtiD99,Well back to the old grindstone 
179252,0,1966213715,Fri May 29 17:20:28 PDT 2009,NO_QUERY,jakatack,"@annettestarbuck heck yea that beats traffic!  Im on the stinkin toll road (paying to sit in traffic, nice) no milkshakes out here "
462117,0,2174612145,Sun Jun 14 22:55:37 PDT 2009,NO_QUERY,x0xvaleriex0x,@sunglassesgeek that sucks  they're going to play it again though
246104,0,1982165275,Sun May 31 10:39:34 PDT 2009,NO_QUERY,Vytal,"relaxin at javs pad watching music videos about to pass out in the couch, no SD for us today "
517250,0,2191255170,Tue Jun 16 04:52:48 PDT 2009,NO_QUERY,biancakay,Had tonsils art last nyt.......Just got bk from hospital n in hell of alot of pain 
790381,0,2325642112,Thu Jun 25 05:49:15 PDT 2009,NO_QUERY,Shalzinie,@iamfir hi baby wish i was with you guys today 
127084,0,1834652626,Mon May 18 03:44:30 PDT 2009,NO_QUERY,Rebecca11811,horrible night of sleep  now first day of work
179605,0,1966304514,Fri May 29 17:31:12 PDT 2009,NO_QUERY,JessicaTatar,Wondering if twitter will be fixed for my phone any time soon... 
187392,0,1968638957,Fri May 29 21:52:26 PDT 2009,NO_QUERY,MontanaKU,Cleaning allllllll tomorrow I hate when people come over 
583785,0,2215057464,Wed Jun 17 17:36:50 PDT 2009,NO_QUERY,DanDiWas,@CieraWilson  I am so so Ci.  Still sore  But at least not as queezy. Need a break already though and I JUST went back! lol
404827,0,2058515643,Sat Jun 06 15:05:41 PDT 2009,NO_QUERY,brendafreitas,"@samjmoody wasnt mexico cancelled? you're confusing me  they cant go to mexico, the flu crisis isnt over yet."
142792,0,1881561091,Fri May 22 04:59:43 PDT 2009,NO_QUERY,AndyStephenson1,may have to uninstall SQL2008  &amp; start again
685480,0,2250787015,Sat Jun 20 01:29:19 PDT 2009,NO_QUERY,deidei003,My Grandma just died this morning 
534530,0,2197572028,Tue Jun 16 13:57:33 PDT 2009,NO_QUERY,brutejonny,@leighspahn me too sis  me too 
272652,0,1990252176,Mon Jun 01 04:20:26 PDT 2009,NO_QUERY,jldouglas,"Just had an email off the lottery Lottery - I thought I had won... alas, no! it was an email to say my online ticket had ended! "
313515,0,2001769841,Tue Jun 02 02:00:48 PDT 2009,NO_QUERY,AiramR,"@brinneydee I hear ya babe, I totally hear ya "
466453,0,2175566850,Mon Jun 15 01:21:10 PDT 2009,NO_QUERY,gina_pina_14,@aianna21 I am hooooome! I hate our post office. It's closed until the end of the week for refurbishment 
352947,0,2031410918,Thu Jun 04 09:46:43 PDT 2009,NO_QUERY,severoon,"kung fu, the lwgend no longer continues  http://bit.ly/1aqmz2"
191552,0,1969655051,Sat May 30 00:45:23 PDT 2009,NO_QUERY,msdarque,"So it's Saturday again &amp; what do I do..? Work again, of course. "
63681,0,1687656602,Sun May 03 09:15:43 PDT 2009,NO_QUERY,lauradanger,Rainy bamboozle day  I'm tiredddd.
363122,0,2047674862,Fri Jun 05 14:00:28 PDT 2009,NO_QUERY,Bopsicle,Is this thing on?? I haven't gotten anything to my phone in over an hour 
75831,0,1695340509,Mon May 04 05:53:25 PDT 2009,NO_QUERY,comet5o4,Gotta work 6 splits this month... 
77915,0,1751095386,Sat May 09 18:39:11 PDT 2009,NO_QUERY,GeoffPG,Now I'm onto the Chicago v New England game! I don't care much for any of these teams but LA isn't playing today.  #MLS
661509,0,2243152858,Fri Jun 19 13:05:22 PDT 2009,NO_QUERY,Twiter_Thinker,@leila2u change should be for good not to get the whole county in turmoil which i can see also try t understand the role of Iran enemies 
184540,0,1967735804,Fri May 29 20:07:10 PDT 2009,NO_QUERY,lilylyon,so upset 
332107,0,2012933498,Tue Jun 02 21:34:27 PDT 2009,NO_QUERY,rouxified,"I feel worse than yesterday. Sore throat, then I got this bad cold!  Going to bed before this gets worse."
309293,0,2000872740,Mon Jun 01 23:11:26 PDT 2009,NO_QUERY,Share81,"I love CONAN! Glad he is back, but why is everyone I like moving to L.A. ?   (It's not really that cool...)"
693124,0,2252655672,Sat Jun 20 06:43:53 PDT 2009,NO_QUERY,carollyne_,"@dougiemcfly says 'hi carol' please, i beg Dougie.  x x3"
261807,0,1986015091,Sun May 31 18:11:17 PDT 2009,NO_QUERY,cglap,"Slacker is pretty good too! http://www.slacker.com. I had both on my BB, but Slacker is a hog.  Pandora has the smaller footprint."
607064,0,2222826624,Thu Jun 18 07:29:45 PDT 2009,NO_QUERY,AlexJReid,@hill79 You seriously work for a company with a 512kbps link? 
527650,0,2194734035,Tue Jun 16 10:11:23 PDT 2009,NO_QUERY,ja_castillo,@bhc3 @shey - ditto...   
281038,0,1992204262,Mon Jun 01 08:22:24 PDT 2009,NO_QUERY,Georgo10,Pankrácké Arkády zklamaly. Nemají tu žádnou veřejnou Wi-Fi 
333216,0,2013272631,Tue Jun 02 22:17:19 PDT 2009,NO_QUERY,imsobakedrtnow,@Jordanyup lmaoo awww  its okkkay. love that sonng.
766829,0,2300157398,Tue Jun 23 13:48:08 PDT 2009,NO_QUERY,MichelleDenny87,@jerdawg86 it's just being stupid about directly sending updates to my phone 
647350,0,2236740430,Fri Jun 19 04:25:47 PDT 2009,NO_QUERY,TownHallSteps1,guys my internet is lagginG  will be on sunday! im sorrrrrrry i'll have a few autogrphed things to give away- archie xxx
217517,0,1975951903,Sat May 30 16:15:34 PDT 2009,NO_QUERY,annonymous13,@lesbiancafe well see im sure she saw me cuz the way i was she was walking clear down the hall she had to have seen me 
477882,0,2178360501,Mon Jun 15 07:35:15 PDT 2009,NO_QUERY,GrabMoL,"@MsSerendipitist Oh no! Have you been to a doctor, yet? "
188678,0,1968928717,Fri May 29 22:34:13 PDT 2009,NO_QUERY,MrsPsychoyan,"The family just left for airport. Darn, i cant follow cos gotta go ngaji  hmph."
